NodeIdentifier1,NodeIdentifier2,InTestSet
PKCA,SCN5A_S1503,False
CAMK2A,SCN5A_S1865,False
CAMK2A,SCN5A_S1885,False
CAMK2A,SCN5A_S1934,False
CAMK2A,SCN5A_S1937,False
CAMK2A,SCN5A_S1998,False
CAMK2A,SCN5A_S20,False
CAMK2A,SCN5A_S2007,False
CAMK2A,SCN5A_S42,False
CAMK2A,SCN5A_S457,False
CAMK2A,SCN5A_S460,False
CAMK2A,SCN5A_S464,False
CAMK2A,SCN5A_S471,False
CAMK2A,SCN5A_S483,False
CAMK2A,SCN5A_S484,False
CAMK2A,SCN5A_S497,False
CAMK2A,SCN5A_S499,False
CAMK2A,SCN5A_S510,False
CAMK2A,SCN5A_S516,False
CAMK2D,SCN5A_S516,False
PKACA,SCN5A_S516,False
PKACA,SCN5A_S524,False
PKACA,SCN5A_S525,False
CAMK2A,SCN5A_S528,False
PKACA,SCN5A_S528,False
CAMK2A,SCN5A_S539,False
CAMK2A,SCN5A_S577,False
CAMK2A,SCN5A_S61,False
CAMK2A,SCN5A_S664,False
CAMK2A,SCN5A_S667,False
AMPKA1,SCN5A_T101,False
CAMK2A,SCN5A_T17,False
CAMK2A,SCN5A_T455,False
CAMK2A,SCN5A_T570,False
CAMK2D,SCN5A_T594,False
Fyn,SCN5A_Y1494,False
Fyn,SCN5A_Y1495,False
CAMK2A,SCN8A_S541,False
CAMK2A,SCN8A_S561,False
CAMK2A,SCN8A_S641,False
CAMK2A,SCN8A_T642,False
Fyn,SCN9A_Y1481,False
Fyn,SCN9A_Y1482,False
JNK1,SCYE1_S140,False
PKACA,SEC14L2_S289,False
ULK1,SEC16A_S846,False
ULK2,SEC16A_S846,False
ERK1,SEC16A_T593,False
ULK1,SEC23A_S207,False
ULK1,SEC23B_S186,False
CK2A1,SEC63_S574,False
CK2B,SEC63_S574,False
CK2A1,SEC63_S576,False
CK2B,SEC63_S576,False
CK2A1,SEC63_S748,False
CK2B,SEC63_S748,False
AurA,SECISBP2L_T573,False
Chk1,SENP2_S344,False
p90RSK,SENP2_T369,False
mTOR,SENP3_S139,False
mTOR,SENP3_S141,False
mTOR,SENP3_S143,False
mTOR,SENP3_S25,False
mTOR,SENP3_T142,False
PKACA iso2,SEPT12_S198,False
AurB,SEPT1_S253,False
AurB,SEPT1_S312,False
AurB,SEPT1_S320,False
CK2A1,SEPT2_S218,False
CDK5,SEPT5 iso2_S17,False
PKACA,SEPT7_T198,False
Chk1,SEPT7_T228,False
MAPKAPK5,SEPT8_S163,False
MAPKAPK5,SEPT8_S192,False
CK2A1,SERINC3_S380,False
CK2A1,SERINC3_S383,False
CDK13,SERINC5_S360,False
CAMK2A,SERT_S13,False
PKCA,SERT_S149,False
GSK3B,SERT_S48,False
PKG1,SERT_T276,False
PKCA,SERT_T603,False
ERK1,SERT_T616,False
ERK2,SERT_T616,False
JNK2,SERT_T616,False
P38A,SERT_T616,False
Src,SERT_Y142,False
Src,SERT_Y47,False
ULK1,SESN2_S73,False
PRKD2,SET iso2_S171,False
CK2A1,SET iso2_S9,False
PIK3CG,SET iso2_S93,False
CDK1,SETD8_S100,False
CDK2,SETDB1_S1066,False
Chk1,SETMAR_S508,False
KIS,SF1_S80,False
KIS,SF1_S82,False
PKACA,SF2_S119,False
AMPKA1,SF2_S133,False
AMPKB1,SF2_S133,False
SRPK1,SF2_S205,False
SRPK1,SF2_S207,False
SRPK1,SF2_S209,False
SRPK1,SF2_S211,False
SRPK1,SF2_S213,False
SRPK1,SF2_S215,False
SRPK1,SF2_S217,False
SRPK1,SF2_S219,False
SRPK1,SF2_S221,False
SRPK1,SF2_S223,False
SRPK1,SF2_S225,False
SRPK1,SF2_S227,False
CDK2,SF3B1_T142,False
CDK2,SF3B1_T211,False
CDK2,SF3B1_T244,False
CDK2,SF3B1_T248,False
DYRK1A,SF3B1_T273,False
CDK2,SF3B1_T313,False
CDK2,SF3B1_T354,False
CDK2,SF3B1_T426,False
DYRK1A,SF3B1_T434,False
DYRK1B,SF3B1_T434,False
Src,SF3B2_Y379,False
Src,SF3B2_Y592,False
ATR,SFRS14_T7,False
Chk1,SFRS2IP_S1127,False
PKACA,SFRS2_S121,False
PKACB,SFRS2_S128,False
PKACA,SFRS2_S130,False
PKACB,SFRS2_S130,False
PKACA,SFRS2_S171,False
PKACB,SFRS2_S171,False
Akt1,SFRS3_S122,False
Akt1,SFRS3_S138,False
Akt1,SFRS3_S140,False
CDK2,SFRS9_S216,False
NEK6,SGK1_S377,False
NEK6,SGK1_S422,False
SGK1,SGK1_S422,False
mTOR,SGK1_S422,False
PKACA,SGK1_T369,False
PDK1,SGK2 iso1_T253,False
NEK2,SGO1_S14,False
NEK2,SGO1_S507,False
CDK1,SGO1_T346,False
CK2A1,SGT1_S503,False
CK2A1,SGT1_S505,False
CK2A1,SGT1_S518,False
PKCA,SH2-B-beta_S165,False
ERK1,SH2-B-beta_S96,False
ERK2,SH2-B-beta_S96,False
TrkA,SH2-B-beta_Y753,False
Chk1,SH2BP1_S1081,False
AurB,SH2D4A_S261,False
Akt1,SH3BP4_S246,False
Src,SH3PXD2B_Y508,False
Akt1,SH3RF1_S304,False
Akt2,SH3RF1_S304,False
ERK1,SHARPIN_S165,False
ERK2,SHARPIN_S165,False
PAK1,SHARP_S3486,False
Chk1,SHARP_T1059,False
PKCD,SHC1 iso2_S29,False
Lck,SHC1 iso2_Y239,False
Syk,SHC1 iso2_Y239,False
ZAP70,SHC1 iso2_Y239,False
EGFR,SHC1 iso2_Y240,False
Lck,SHC1 iso2_Y240,False
ZAP70,SHC1 iso2_Y240,False
EGFR,SHC1 iso2_Y317,False
TrkA,SHC1 iso2_Y317,False
ZAP70,SHC1 iso2_Y317,False
JAK3,SHC1 iso2_Y410,False
JAK3,SHC1 iso2_Y448,False
EGFR,SHC1 iso3_Y194,False
Src,SHC1 iso3_Y194,False
Src,SHC1 iso3_Y195,False
EGFR,SHC1 iso3_Y272,False
Src,SHC1 iso3_Y272,False
PKCB,SHC1_S213,False
PKCB,SHC1_T206,False
P38A,SHC1_T386,False
Src,SHC1_Y349,False
Src,SHC1_Y350,False
Met,SHC1_Y427,False
Src,SHC1_Y427,False
Src,SHC3 iso2_Y218,False
TrkA,SHC3 iso2_Y218,False
EGFR,SHC3 iso2_Y219,False
Src,SHC3 iso2_Y219,False
TrkA,SHC3 iso2_Y219,False
TrkB,SHC3 iso2_Y219,False
EGFR,SHC3 iso2_Y256,False
Src,SHC3 iso2_Y256,False
TrkA,SHC3 iso2_Y256,False
TrkB,SHC3 iso2_Y256,False
EGFR,SHC3 iso2_Y257,False
Src,SHC3 iso2_Y257,False
TrkA,SHC3 iso2_Y257,False
TrkB,SHC3 iso2_Y257,False
EGFR,SHC3 iso2_Y283,False
Src,SHC3 iso2_Y283,False
TrkA,SHC3 iso2_Y283,False
TrkB,SHC3 iso2_Y283,False
EGFR,SHC3 iso2_Y301,False
Src,SHC3 iso2_Y301,False
TrkA,SHC3 iso2_Y301,False
TrkB,SHC3 iso2_Y301,False
ERK2,SHC4_T159,False
AurB,SHCBP1_S634,False
PKCA,SHOC2_S297,False
PKCD,SHOC2_S297,False
ERK1,SHOC2_T507,False
ERK2,SHOC2_T507,False
PKCD,SHOC2_T71,False
CK2A1,SHOX_S106,False
PKG2,SHP-1_S553,False
PKG2,SHP-1_S556,False
PKG2,SHP-1_S557,False
PKCA,SHP-1_S591,False
INSR,SHP-1_Y536,False
LYN,SHP-1_Y536,False
Lck,SHP-1_Y536,False
Src,SHP-1_Y536,False
LYN,SHP-1_Y564,False
Src,SHP-1_Y564,False
PKACA,SHP-2 iso1_S189,False
PKACA,SHP-2 iso1_T73,False
PKCA,SHP-2_S576,False
PKCB,SHP-2_S576,False
PKCB iso2,SHP-2_S576,False
PKCH,SHP-2_S576,False
PKCA,SHP-2_S591,False
PKCB,SHP-2_S591,False
PKCB iso2,SHP-2_S591,False
PKCH,SHP-2_S591,False
ALK,SHP-2_Y542,False
Fyn,SHP-2_Y542,False
ALK,SHP-2_Y580,False
CTK,SHPS1_Y429,False
CTK,SHPS1_Y453,False
IGF1R,SHPS1_Y470,False
IGF1R,SHPS1_Y496,False
ATR,SIAH1_S19,False
ASK1,SIAH1_T235,False
ASK1,SIAH1_T239,False
ASK1,SIAH1_T70,False
ASK1,SIAH1_T74,False
DYRK2,SIAH2_S16,False
Chk2,SIAH2_S28,False
DYRK2,SIAH2_S28,False
HIPK2,SIAH2_S28,False
MRCKB,SIAH2_S6,False
Chk2,SIAH2_S68,False
DYRK2,SIAH2_S68,False
HIPK2,SIAH2_S68,False
Chk2,SIAH2_T119,False
DYRK2,SIAH2_T119,False
HIPK2,SIAH2_T119,False
Chk2,SIAH2_T26,False
DYRK2,SIAH2_T26,False
HIPK2,SIAH2_T26,False
MRCKB,SIAH2_T279,False
GSK3B,SIGIRR_T372,False
TBK1,SIKE_S133,False
TBK1,SIKE_S185,False
TBK1,SIKE_S187,False
TBK1,SIKE_S188,False
TBK1,SIKE_S190,False
TBK1,SIKE_S198,False
LKB1,SIK_T182,False
ATM,SIM2_S115,False
Chk1,SIN3A_T434,False
CAMKK2,SIRT1_S27,False
HIPK2,SIRT1_S27,False
JNK1,SIRT1_S27,False
CAMKK2,SIRT1_S47,False
CDK9,SIRT1_S47,False
JNK1,SIRT1_S47,False
CDK1,SIRT1_S540,False
CK2A1,SIRT1_S659,False
CK2A1,SIRT1_S661,False
LKB1,SIRT1_S669,False
HIPK2,SIRT1_S682,False
LKB1,SIRT1_S732,False
AurA,SIRT1_T344,False
CDK1,SIRT1_T530,False
JNK1,SIRT1_T530,False
JAK1,SIRT1_Y280,False
JAK1,SIRT1_Y301,False
CDK2,SIRT2 iso2_S331,False
CDK1,SIRT2_S368,False
CDK2,SIRT2_S368,False
AMPKA1,SIRT2_T101,False
CDK1,SIRT3_S159,False
CDK1,SIRT3_T150,False
JNK1,SIRT6_S10,False
Akt1,SIRT6_S338,False
CK2A1,SIRT6_S338,False
ATR,SIRT7_S134,False
ATR,SIRT7_S136,False
AMPKA1,SIRT7_T153,False
CDK1,SKA3_S283,False
CDK1,SKA3_T203,False
CDK1,SKA3_T217,False
CDK1,SKA3_T291,False
CDK1,SKA3_T358,False
CDK1,SKA3_T360,False
Fyn,SKAP55_Y232,False
Fyn,SKAP55_Y295,False
Fyn,SKAP55_Y298,False
p70S6K,SKAR_S385,False
Akt1,SKI_T458,False
AMPKA1,SKP2_S256,False
AMPKB1,SKP2_S256,False
AMPKG2,SKP2_S256,False
CDK2,SKP2_S64,False
P38A,SKP2_S64,False
Pim1,SKP2_S64,False
Akt1,SKP2_S72,False
Pim1,SKP2_S72,False
Pim1,SKP2_T417,False
CDK2,SLAIN2_S48,False
Fyn,SLAM_Y307,False
Lck,SLAM_Y307,False
Fyn,SLAM_Y327,False
LYN,SLAM_Y327,False
Fyn,SLAP-130_Y559,False
Fyn,SLAP-130_Y571,False
Fyn,SLAP-130_Y595,False
Fyn,SLAP-130_Y625,False
Fyn,SLAP-130_Y651,False
Fyn,SLAP-130_Y755,False
Fyn,SLAP-130_Y757,False
Fyn,SLAP-130_Y771,False
Fyn,SLAP-130_Y780,False
Kit,SLAP_Y120,False
Kit,SLAP_Y258,False
Kit,SLAP_Y273,False
CK2A1,SLBP_T61,False
CDK1,SLBP_T62,False
Src,SLC11A1_Y15,False
PKCA,SLC18A2_S15,False
PKCA,SLC18A2_S18,False
CAMK2A,SLC1A3_T26,False
CAMK2A,SLC1A3_T37,False
PKACA,SLC24A6_S258,False
Lck,SLC25A4_Y195,False
Src,SLC25A4_Y195,False
PAK2,SLC25A5_T107,False
PKACA,SLC26A4_T717,False
CK2A1,SLC29A1_S254,False
PKCD,SLC29A1_S281,False
CK2A1,SLC3A2_S406,False
CK2A1,SLC3A2_S410,False
CK2A1,SLC3A2_S527,False
CK2A1,SLC3A2_S531,False
CK1A,SLC4A1_S303,False
CK1A,SLC4A1_T42,False
LYN,SLC4A1_Y21,False
Syk,SLC4A1_Y21,False
LYN,SLC4A1_Y359,False
Syk,SLC4A1_Y359,False
LYN,SLC4A1_Y8,False
Syk,SLC4A1_Y8,False
LYN,SLC4A1_Y904,False
Syk,SLC4A1_Y904,False
PKACA,SLC4A4_S1026,False
TTK,SLC4A4_S12,False
STLK3,SLC4A4_S65,False
PKCA,SLC6A2_S259,False
PKCE,SLC6A2_S259,False
PKCA,SLC6A2_T258,False
Akt1,SLC7A11_S26,False
mTOR,SLC7A11_S26,False
LYN,SLCO1B1_Y645,False
CK2A1,SLITRK1_S695,False
PKACA,SLK_S189,False
SLK,SLK_S189,False
SLK,SLK_T183,False
PKCZ,SLP-2_S17,False
HPK1,SLP76_S376,False
Lck,SLP76_Y113,False
Syk,SLP76_Y113,False
ZAP70,SLP76_Y113,False
Lck,SLP76_Y128,False
Syk,SLP76_Y128,False
ZAP70,SLP76_Y128,False
Lck,SLP76_Y145,False
ZAP70,SLP76_Y145,False
ITK,SLP76_Y173,False
Chk1,SLTM_S748,False
Chk1,SLTM_S815,False
ATM,SLX4_S1138,False
ATM,SLX4_S1271,False
ATM,SLX4_S1631,False
ATM,SLX4_S1716,False
CDK8,SMAD1_S187,False
CDK9,SMAD1_S187,False
ERK2,SMAD1_S187,False
CDK8,SMAD1_S195,False
CDK9,SMAD1_S195,False
ERK2,SMAD1_S195,False
CDK7,SMAD1_S206,False
CDK8,SMAD1_S206,False
CDK9,SMAD1_S206,False
ERK2,SMAD1_S206,False
CDK8,SMAD1_S214,False
CDK9,SMAD1_S214,False
ERK2,SMAD1_S214,False
ATM,SMAD1_S239,False
BMPR1B,SMAD1_S462,False
BMPR1B,SMAD1_S463,False
BMPR1B,SMAD1_S465,False
GSK3B,SMAD1_T202,False
HGK,SMAD1_T322,False
MINK,SMAD1_T322,False
TNIK,SMAD1_T322,False
CAMK2A,SMAD2_S110,False
CAMK2A,SMAD2_S240,False
CDK2,SMAD2_S245,False
ERK1,SMAD2_S245,False
ERK2,SMAD2_S245,False
CDK2,SMAD2_S250,False
ERK1,SMAD2_S250,False
ERK2,SMAD2_S250,False
CDK2,SMAD2_S255,False
ERK1,SMAD2_S255,False
ERK2,SMAD2_S255,False
CAMK2A,SMAD2_S260,False
PAK2,SMAD2_S417,False
BMPR1B,SMAD2_S464,False
PAK2,SMAD2_S464,False
TGFBR1,SMAD2_S464,False
BMPR1B,SMAD2_S465,False
PAK2,SMAD2_S465,False
BMPR1B,SMAD2_S467,False
PAK2,SMAD2_S467,False
TGFBR1,SMAD2_S467,False
GRK2,SMAD2_T197,False
ERK1,SMAD2_T220,False
ERK2,SMAD2_T220,False
OSR1,SMAD2_T220,False
ERK1,SMAD2_T8,False
CDK2,SMAD3_S204,False
CDK4,SMAD3_S204,False
ERK2,SMAD3_S204,False
CDK2,SMAD3_S208,False
CDK4,SMAD3_S208,False
CDK8,SMAD3_S208,False
CDK9,SMAD3_S208,False
ERK2,SMAD3_S208,False
NLK,SMAD3_S208,False
CDK4,SMAD3_S213,False
CDK8,SMAD3_S213,False
CDK9,SMAD3_S213,False
ERK2,SMAD3_S213,False
CK1G2,SMAD3_S418,False
Akt1,SMAD3_T179,False
CDK4,SMAD3_T179,False
CDK8,SMAD3_T179,False
CDK9,SMAD3_T179,False
ERK2,SMAD3_T179,False
OSR1,SMAD3_T179,False
CDK4,SMAD3_T8,False
NLK,SMAD4_S138,False
GSK3B,SMAD4_T269,False
GSK3B,SMAD4_T273,False
ERK1,SMAD4_T277,False
NLK,SMAD4_T9,False
PRKX,SMAD6_S435,False
P38A,SMAD9_T136,False
CK1D,SMARCA4_S31,False
CK1D,SMARCA4_S35,False
ATM,SMARCA4_S721,False
ATM,SMARCC2_S969,False
ATR,SMARCC2_S969,False
PKCZ,SMARCD3_S247,False
CK2A1,SMC3_S1067,False
CK2A2,SMC3_S1067,False
ATM,SMC3_S1083,False
ULK1,SMCR8_S400,False
TBK1,SMCR8_S402,False
ULK1,SMCR8_S492,False
ULK1,SMCR8_S562,False
ULK1,SMCR8_T666,False
TBK1,SMCR8_T796,False
PKACA,SMN_S187,False
PKACA,SMN_S4,False
p70S6K,SMN_S49,False
PKACA,SMN_S5,False
PKACA,SMN_S8,False
PKACA,SMN_T85,False
PKCD,SMPD1_S510,False
IKKA,SMRT_S2407,False
CAMK2A,SMRT_S2426,False
CK2A1,SMRT_S2511,False
SIK,SMRT_T1383,False
PKACA,SNAP-25_S28,False
PKACA,SNAP-25_T138,False
PKCA,SNAP-25_T138,False
PKACA,SNAP-25_T29,False
IKKB,SNAP23_S95,False
PKM,SNAP23_S95,False
NEK3,SNAP29_S105,False
CDK2,SNAPIN_S133,False
PKACA,SNAPIN_S50,False
LRRK2,SNAPIN_T117,False
CAMK2A,SNCA_S129,False
CK1A,SNCA_S129,False
GRK2,SNCA_S129,False
GRK5,SNCA_S129,False
GSK3B,SNCA_S129,False
PLK1,SNCA_S129,False
PLK2,SNCA_S129,False
PLK3,SNCA_S129,False
DYRK1A,SNCA_S87,False
Pyk2,SNCA_Y125,False
Src,SNCA_Y125,False
Syk,SNCA_Y133,False
Syk,SNCA_Y136,False
Abl,SNCA_Y39,False
PLK1,SNCB_S118,False
PLK2,SNCB_S118,False
PLK3,SNCB_S118,False
Chk1,SNCB_Y127,False
JNK1,SND1_T103,False
Abl,SNIP iso5_Y264,False
ALK,SNIP iso5_Y396,False
Abl,SNIP iso5_Y396,False
AMPKA1,SNX17_S437,False
Fyn,SNX26_Y406,False
P38A,SNX27_S51,False
P38B,SNX27_S51,False
JAK1,SNX8_Y126,False
LYN,SOCS1_Y80,False
Src,SOCS1_Y80,False
Yes,SOCS1_Y80,False
JAK2,SOCS3_Y204,False
Lck,SOCS3_Y204,False
JAK2,SOCS3_Y221,False
Lck,SOCS3_Y221,False
mTOR,SOD1_T40,False
CDK1,SOD2_S106,False
CDK4,SOD2_S106,False
P38B,SOD2_S106,False
P38B,SOD2_T79,False
ROCK2,SORL1_S2206,False
PAK2,SORT1_S793,False
ERK2,SOS1_S1132,False
p90RSK,SOS1_S1134,False
p90RSK,SOS1_S1161,False
ERK2,SOS1_S1167,False
ERK2,SOS1_S1178,False
ERK2,SOS1_S1193,False
ERK2,SOS1_S1197,False
CDK2,SOX2_S249,False
CDK2,SOX2_S250,False
DNAPK,SOX2_S251,False
EGFR,SOX2_Y277,False
AurA,SOX8_S327,False
ADCK5,SOX9_S181,False
ROCK1,SOX9_S181,False
P38A,SOX9_S211,False
PKACA,SOX9_S64,False
GSK3B,SOX9_T236,False
ATM,SP1_S101,False
ATR,SP1_S101,False
Akt1,SP1_S42,False
ATM,SP1_S56,False
ERK1,SP1_S59,False
ERK2,SP1_S59,False
PKCI,SP1_S59,False
PKCZ,SP1_S641,False
PKCZ,SP1_S670,False
Akt1,SP1_S698,False
PKCZ,SP1_S702,False
CDK1,SP1_S720,False
GSK3B,SP1_S728,False
GSK3B,SP1_S732,False
JNK1,SP1_T278,False
ERK1,SP1_T453,False
ERK2,SP1_T453,False
PKCZ,SP1_T668,False
Akt1,SP1_T679,False
PKCZ,SP1_T681,False
CDK1,SP1_T723,False
CDK1,SP1_T737,False
CDK1,SP1_T739,False
ERK1,SP1_T739,False
ERK2,SP1_T739,False
JNK1,SP1_T739,False
ERK1,SP3_S73,False
ERK2,SP3_S73,False
AurA,SPAG5_S115,False
CDK1,SPAG5_S135,False
CDK1,SPAG5_S249,False
GSK3B,SPAG5_S974,False
GSK3B,SPAG5_T111,False
GSK3B,SPAG5_T937,False
CDK11A,SPDEF_S238,False
CDK11A,SPDEF_S242,False
CDK11A,SPDEF_S243,False
ERK1,SPHK1_S225,False
ERK2,SPHK1_S225,False
ERK1,SPHK2_S387,False
ERK2,SPHK2_S387,False
PRKD1,SPHK2_S419,False
PRKD1,SPHK2_S421,False
ERK1,SPHK2_T614,False
AurA,SPIN1_S109,False
ATM,SPOP_S119,False
EGFR,SPRED1_S105,False
Mnk1,SPRY2_S112,False
Mnk2,SPRY2_S112,False
Mnk1,SPRY2_S121,False
Mnk2,SPRY2_S121,False
Src,SPRY2_Y55,False
CAMK2A,SPR_S213,False
CDK1,SPT5_S666,False
CDK9,SPT5_S666,False
CDK7,SPT5_S773,False
CDK9,SPT5_S773,False
CDK7,SPT5_S782,False
CDK9,SPT5_S782,False
CDK9,SPT5_T768,False
CDK2,SPT5_T775,False
CDK7,SPT5_T775,False
CDK7,SPT5_T784,False
CDK9,SPT5_T784,False
CDK2,SPT5_T791,False
CDK9,SPT5_T791,False
CDK9,SPT5_T799,False
CDK9,SPT5_T806,False
CDK9,SPT5_T814,False
CDK2,SPT6_T1523,False
Src,SPTAN1_Y1073,False
CK2A1,SPTBN1_S2110,False
CK2A1,SPTBN1_T2159,False
PKACA,SPTBN1_T2159,False
CAMK2A,SPTBN4_S2254,False
Abl,SPTLC1_Y164,False
CDK1,SQSTM1_S272,False
P38D,SQSTM1_S272,False
AMPKA1,SQSTM1_S294,False
CK1A,SQSTM1_S349,False
PKCD,SQSTM1_S349,False
TBK1,SQSTM1_S366,False
CK2A1,SQSTM1_S403,False
TBK1,SQSTM1_S403,False
LRRK2,SQSTM1_T138,False
CDK1,SQSTM1_T269,False
P38D,SQSTM1_T269,False
EGFR,SQSTM1_Y433,False
CDK2,SRC-1_S1006,False
CDK2,SRC-1_S1033,False
CDK2,SRC-1_S1185,False
ERK1,SRC-1_S1185,False
ERK2,SRC-1_S1185,False
CDK2,SRC-1_S1250,False
CDK2,SRC-1_S1279,False
CDK2,SRC-1_S22,False
CDK2,SRC-1_S325,False
CDK2,SRC-1_S395,False
ERK2,SRC-1_S395,False
CDK2,SRC-1_S488,False
CDK2,SRC-1_S569,False
CDK2,SRC-1_S997,False
CDK2,SRC-1_T1026,False
CDK2,SRC-1_T1179,False
ERK1,SRC-1_T1179,False
CDK2,SRC-1_T1271,False
CDK1,SRC-1_T1426,False
CDK2,SRC-1_T1426,False
CDK2,SRC-1_T789,False
CDK2,SRC-1_T979,False
CDK9,SRC-2_S469,False
CK2A1,SRC-2_S469,False
CDK9,SRC-2_S487,False
CK2A1,SRC-2_S487,False
CDK9,SRC-2_S493,False
CK2A1,SRC-2_S493,False
CDK9,SRC-2_S499,False
CK2A1,SRC-2_S499,False
ERK1,SRC-2_S736,False
ERK2,SRC-2_S736,False
PKCZ,SRC-3_S1033,False
PKCZ,SRC-3_S1042,False
PKCZ,SRC-3_S1048,False
KIS,SRC-3_S1062,False
PKCZ,SRC-3_S1062,False
DYRK3,SRC-3_S1330,False
GSK3A,SRC-3_S505,False
JNK1,SRC-3_S505,False
NLK,SRC-3_S505,False
P38A,SRC-3_S505,False
JNK1,SRC-3_S543,False
NLK,SRC-3_S543,False
P38A,SRC-3_S543,False
CK1D,SRC-3_S601,False
ERK3,SRC-3_S857,False
IKKA,SRC-3_S857,False
NLK,SRC-3_S857,False
NLK,SRC-3_S860,False
P38A,SRC-3_S860,False
CDK1,SRC-3_S867,False
JNK1,SRC-3_S867,False
NLK,SRC-3_S867,False
PKCZ,SRC-3_T1059,False
PKCZ,SRC-3_T1064,False
KIS,SRC-3_T1067,False
PKCZ,SRC-3_T1067,False
JNK1,SRC-3_T24,False
NLK,SRC-3_T24,False
Abl,SRC-3_Y1357,False
AMPKA1,SREBP-1 iso3_S372,False
ERK2,SREBP-1 iso3_S93,False
JNK1,SREBP-1 iso3_S93,False
P38A,SREBP-1 iso3_T402,False
ERK2,SREBP-1 iso3_T81,False
JNK1,SREBP-1 iso3_T81,False
ERK1,SREBP-1_S117,False
ERK2,SREBP-1_S117,False
JNK1,SREBP-1_S117,False
JNK2,SREBP-1_S117,False
PKACA,SREBP-1_S338,False
GSK3B,SREBP-1_S430,False
GSK3B,SREBP-1_S434,False
CDK1,SREBP-1_S439,False
P38A,SREBP-1_S63,False
P38B,SREBP-1_S63,False
P38G,SREBP-1_S63,False
GSK3B,SREBP-1_T426,False
P38B,SREBP-1_T426,False
P38G,SREBP-1_T426,False
PKM,SREBP-1_T59,False
ERK2,SREBP-2_S432,False
ERK1,SREBP-2_S455,False
ERK2,SREBP-2_S455,False
CAMK2A,SRF_S103,False
MAPKAPK2,SRF_S103,False
MSK1,SRF_S103,False
PKCA,SRF_S162,False
CK2A1,SRF_S77,False
CK2A1,SRF_S79,False
CK2A1,SRF_S83,False
CK2A1,SRF_S85,False
DMPK1,SRF_T159,False
PKACA,SRF_T159,False
PKCA,SRF_T159,False
PKG1,SRF_T159,False
PLK1,SRI_T155,False
SRMS,SRMS_Y380,False
SRPK1,SRPK1_S309,False
SRPK1,SRPK1_S33,False
ATM,SRPK1_S408,False
ATR,SRPK1_S408,False
CK2A1,SRPK1_S51,False
CK2A2,SRPK1_S51,False
CK2A1,SRPK1_S555,False
SRPK1,SRPK1_S587,False
ATM,SRPK1_T326,False
ATR,SRPK1_T326,False
SRPK1,SRPK1_T326,False
SRPK2,SRPK2_S494,False
CK1A,SRPK2_S497,False
Akt1,SRPK2_T492,False
Src,SRRT_Y175,False
Src,SRRT_Y798,False
Src,SRRT_Y92,False
mTOR,SRm160_T572,False
mTOR,SRm160_T574,False
mTOR,SRm300_S1326,False
mTOR,SRm300_S1329,False
Chk1,SRm300_S1497,False
Chk1,SRm300_S2280,False
Chk1,SRm300_S2388,False
CDK1,SRm300_T1413,False
Chk1,SRm300_T2252,False
CDK1,SRm300_T866,False
Chk1,SSBP1_S67,False
Lck,SSBP3_Y25,False
CK2A1,SSB_S366,False
Akt1,SSB_T389,False
PRKD1,SSH1_S402,False
PRKD1,SSH1_S937,False
PRKD2,SSH1_S937,False
PRKD1,SSH1_S978,False
PRKD2,SSH1_S978,False
Akt1,SSH1_T826,False
AurB,SSH3_S37,False
CDK1,SSR1_S268,False
CK2A1,SSRP1_S510,False
CK2A1,SSRP1_S657,False
CK2A1,SSRP1_S688,False
GRK3,SSTR2_S341,False
GRK3,SSTR2_S343,False
GRK2,SSTR5_T333,False
AurB,SSU72_S19,False
AurB,SSU72_S3,False
AurB,SSU72_S4,False
Fyn,STAM2_Y291,False
Fyn,STAM2_Y371,False
Fyn,STAM2_Y374,False
JAK2,STAP2_Y22,False
Src,STAP2_Y22,False
Brk,STAP2_Y250,False
JAK2,STAP2_Y250,False
Src,STAP2_Y250,False
JAK2,STAP2_Y310,False
JAK2,STAP2_Y322,False
Src,STAP2_Y322,False
PKACA,STAR_S195,False
PKACA,STAR_S57,False
CDK8,STAT1_S727,False
CK2A1,STAT1_S727,False
ERK1,STAT1_S727,False
P38A,STAT1_S727,False
PKCD,STAT1_S727,False
FGFR3,STAT1_Y701,False
JAK1,STAT1_Y701,False
JAK2,STAT1_Y701,False
JAK3,STAT1_Y701,False
NPM-ALK,STAT1_Y701,False
Src,STAT1_Y701,False
Syk,STAT1_Y701,False
GSK3A,STAT2_S381,False
GSK3B,STAT2_S381,False
GSK3B,STAT2_S393,False
GSK3A,STAT2_T385,False
GSK3B,STAT2_T385,False
IKKE,STAT2_T404,False
Lck,STAT2_Y690,False
BUB1,STAT3_S727,False
CDK5,STAT3_S727,False
ERK1,STAT3_S727,False
ERK2,STAT3_S727,False
GSK3A,STAT3_S727,False
GSK3B,STAT3_S727,False
IRAK1,STAT3_S727,False
JNK1,STAT3_S727,False
JNK2 iso2,STAT3_S727,False
P38A,STAT3_S727,False
PKCD,STAT3_S727,False
PKCE,STAT3_S727,False
RSK2,STAT3_S727,False
GSK3A,STAT3_T714,False
GSK3B,STAT3_T714,False
Src,STAT3_Y45,False
Tyk2,STAT3_Y640,False
Src,STAT3_Y68,False
ALK,STAT3_Y705,False
AXL,STAT3_Y705,False
Fer,STAT3_Y705,False
Fyn,STAT3_Y705,False
JAK2,STAT3_Y705,False
Mer,STAT3_Y705,False
PKM,STAT3_Y705,False
